work_year,experience_level,employment_type,job_title,salary,salary_currency,company_location,company_size
2023,SE,FT,Data Engineer,225000,USD,US,M
2023,SE,FT,Data Engineer,140000,USD,US,M
2023,SE,FT,Data Analyst,141290,USD,US,M
2023,SE,FT,Data Analyst,74178,USD,US,M
2023,SE,FT,Data Scientist,150000,USD,US,M
2023,SE,FT,Data Scientist,120000,USD,US,M
2023,SE,FT,Data Engineer,85000,USD,US,M
2023,SE,FT,Data Engineer,75000,USD,US,M
2023,SE,FT,Data Engineer,220000,USD,US,M
2023,SE,FT,Data Engineer,160000,USD,US,M
2023,SE,FT,Data Engineer,205600,USD,US,M
2023,SE,FT,Data Engineer,107500,USD,US,M
2023,SE,FT,Data Engineer,185900,USD,US,M
2023,SE,FT,Data Engineer,129300,USD,US,M
2023,SE,FT,Data Engineer,160000,USD,US,M
2023,SE,FT,Data Engineer,130000,USD,US,M
2023,SE,FT,Data Scientist,136000,USD,US,M
2023,SE,FT,Data Scientist,104000,USD,US,M
2023,SE,FT,Data Scientist,110000,USD,US,M
2023,SE,FT,Data Scientist,84000,USD,US,M
2023,SE,FT,BI Analyst,125000,USD,US,M
2023,SE,FT,BI Analyst,110000,USD,US,M
2023,SE,FT,ML Engineer,200000,USD,US,M
2023,SE,FT,ML Engineer,135000,USD,US,M
2023,SE,FT,Data Engineer,130000,USD,US,M
2023,SE,FT,Data Engineer,75000,USD,US,M
2023,SE,FT,Data Engineer,252000,USD,US,M
2023,SE,FT,Data Engineer,129000,USD,US,M
2023,SE,FT,Data Engineer,226700,USD,US,M
2023,SE,FT,Data Engineer,133300,USD,US,M
2023,SE,FT,Data Scientist,190000,USD,US,M
2023,SE,FT,Data Scientist,165000,USD,US,M
2023,SE,FT,Data Engineer,170000,USD,US,M
2023,SE,FT,Data Engineer,150000,USD,US,M
2023,SE,FT,Data Scientist,225000,USD,US,M
2023,SE,FT,Data Scientist,156400,USD,US,M
2023,SE,FT,Computer Vision Engineer,200000,USD,US,S
2023,SE,FT,Data Scientist,257000,USD,US,M
2023,SE,FT,Data Scientist,134000,USD,US,M
2023,SE,FT,Data Scientist,72000,EUR,LV,M
2023,SE,FT,Data Scientist,36000,EUR,LV,M
2023,SE,FT,Data Engineer,205600,USD,US,L
2023,SE,FT,Data Engineer,105700,USD,US,L
2023,SE,FT,BI Developer,140000,USD,US,M
2023,SE,FT,BI Developer,110000,USD,US,M
2023,SE,FT,Data Science Manager,299500,USD,US,M
2023,SE,FT,Data Science Manager,245100,USD,US,M
2023,SE,FT,Research Scientist,210000,USD,US,M
2023,SE,FT,Research Scientist,151800,USD,US,M
2023,SE,FT,Data Analyst,48000,EUR,ES,M
2023,SE,FT,Data Analyst,38000,EUR,ES,M
2023,SE,FT,Data Analyst,48000,EUR,ES,M
2023,SE,FT,Data Analyst,38000,EUR,ES,M
2023,SE,FT,Data Engineer,250000,USD,US,M
2023,SE,FT,Data Engineer,63000,USD,US,M
2023,SE,FT,Data Scientist,237000,USD,US,M
2023,SE,FT,Data Scientist,145000,USD,US,M
2023,SE,FT,Data Scientist,130000,USD,US,M
2023,SE,FT,Data Scientist,90000,USD,US,M
2023,SE,FT,Data Architect,174500,USD,US,M
2023,SE,FT,Data Architect,113000,USD,US,M
2023,SE,FT,Data Analyst,145000,USD,US,M
2023,SE,FT,Data Analyst,102500,USD,US,M
2023,SE,FT,Data Scientist,210000,USD,US,M
2023,SE,FT,Data Scientist,185000,USD,US,M
2023,SE,FT,Data Architect,174500,USD,US,M
2023,SE,FT,Data Architect,113000,USD,US,M
2023,SE,FT,Data Science Consultant,122000,USD,US,M
2023,SE,FT,Data Science Consultant,94000,USD,US,M
2023,SE,FT,Data Scientist,220000,USD,US,M
2023,SE,FT,Data Scientist,146000,USD,US,M
2023,SE,FT,Data Engineer,300000,USD,US,M
2023,SE,FT,Data Engineer,130000,USD,US,M
2023,SE,FT,Data Science Consultant,145000,USD,US,M
2023,SE,FT,Data Science Consultant,128000,USD,US,M
2023,SE,FT,Data Scientist,182000,USD,US,M
2023,SE,FT,Data Scientist,140000,USD,US,M
2023,SE,FT,Data Engineer,122000,USD,US,M
2023,SE,FT,Data Engineer,94000,USD,US,M
2023,SE,FT,Machine Learning Engineer,72000,EUR,LV,M
2023,SE,FT,Machine Learning Engineer,36000,EUR,LV,M
2023,SE,FT,Data Engineer,252000,USD,US,M
2023,SE,FT,Data Engineer,129000,USD,US,M
2023,SE,FT,Data Scientist,136000,USD,US,M
2023,SE,FT,Data Scientist,104000,USD,US,M
2023,SE,FT,Data Scientist,168000,USD,US,M
2023,SE,FT,Data Scientist,130000,USD,US,M
2023,SE,FT,Data Scientist,153400,USD,US,M
2023,SE,FT,Data Scientist,122700,USD,US,M
2023,SE,FT,Data Scientist,185000,USD,US,M
2023,SE,FT,Data Scientist,160000,USD,US,M
2023,SE,FT,Data Scientist,205000,USD,US,M
2023,SE,FT,Data Scientist,185000,USD,US,M
2023,SE,FT,Machine Learning Engineer,204500,USD,US,M
2023,SE,FT,Machine Learning Engineer,142200,USD,US,M
2023,SE,FT,ML Engineer,234100,USD,US,M
2023,SE,FT,ML Engineer,203500,USD,US,M
2023,SE,FT,Data Scientist,223800,USD,US,M
2023,SE,FT,Data Scientist,172100,USD,US,M
2023,SE,FT,Data Scientist,180000,USD,US,M
2023,SE,FT,Data Scientist,150000,USD,US,M
2023,SE,FT,Data Engineer,232200,USD,US,M
2023,SE,FT,Data Engineer,167200,USD,US,M
2023,SE,FT,BI Developer,197000,USD,US,M
2023,SE,FT,BI Developer,106000,USD,US,M
2023,SE,FT,Research Scientist,180000,USD,US,M
2023,SE,FT,Research Scientist,145000,USD,US,M
2023,SE,FT,Data Lead,225000,USD,US,M
2023,SE,FT,Data Lead,200000,USD,US,M
2023,SE,FT,Data Engineer,170000,USD,US,M
2023,SE,FT,Data Engineer,114000,USD,US,M
2023,SE,FT,Data Engineer,291500,USD,US,M
2023,SE,FT,Data Engineer,180000,USD,US,M
2023,SE,FT,Data Scientist,168400,USD,US,M
2023,SE,FT,Data Scientist,105200,USD,US,M
2023,SE,FT,Analytics Engineer,207000,USD,US,M
2023,SE,FT,Analytics Engineer,167000,USD,US,M
2023,SE,FT,Machine Learning Engineer,145000,USD,US,M
2023,SE,FT,Machine Learning Engineer,135000,USD,US,M
2023,SE,FT,Data Architect,180000,USD,US,M
2023,SE,FT,Data Architect,115000,USD,US,M
2023,SE,FT,Data Engineer,133800,USD,US,M
2023,SE,FT,Data Engineer,96100,USD,US,M
2023,SE,FT,Data Science Engineer,140000,USD,US,M
2023,SE,FT,Data Science Engineer,100000,USD,US,M
2023,SE,FT,Research Scientist,150000,USD,US,M
2023,SE,FT,Research Scientist,120000,USD,US,M
2023,SE,FT,Cloud Database Engineer,140000,USD,US,M
2023,SE,FT,Cloud Database Engineer,115000,USD,US,M
2023,SE,FT,Data Science Manager,297300,USD,US,M
2023,SE,FT,Data Science Manager,198200,USD,US,M
2023,SE,FT,Data Scientist,297300,USD,US,M
2023,SE,FT,Data Scientist,198200,USD,US,M
2023,SE,FT,Data Engineer,202000,USD,US,M
2023,SE,FT,Data Engineer,135000,USD,US,M
2023,SE,FT,Data Scientist,110000,USD,US,M
2023,SE,FT,Data Scientist,84000,USD,US,M
2023,SE,FT,Applied Scientist,230000,USD,US,M
2023,SE,FT,Applied Scientist,196000,USD,US,M
2023,SE,FT,BI Developer,140000,USD,US,M
2023,SE,FT,BI Developer,110000,USD,US,M
2023,SE,FT,Data Engineer,160000,USD,US,M
2023,SE,FT,Data Engineer,110000,USD,US,M
2023,SE,FT,Data Scientist,185900,USD,US,M
2023,SE,FT,Data Scientist,129300,USD,US,M
2023,SE,FT,Applied Scientist,126100,USD,US,L
2023,SE,FT,Applied Scientist,72000,USD,US,L
2023,SE,FT,Data Engineer,170000,USD,US,M
2023,SE,FT,Data Engineer,150000,USD,US,M
2023,SE,FT,Data Analyst,240500,USD,US,M
2023,SE,FT,Data Analyst,137500,USD,US,M
2023,SE,FT,Research Scientist,210000,USD,US,M
2023,SE,FT,Research Scientist,165750,USD,US,M
2023,SE,FT,Machine Learning Scientist,225000,USD,US,M
2023,SE,FT,Machine Learning Scientist,165750,USD,US,M
2023,SE,FT,Data Scientist,135000,USD,US,M
2023,SE,FT,Data Scientist,115000,USD,US,M
2023,SE,FT,NLP Engineer,275000,USD,US,M
2023,SE,FT,NLP Engineer,175000,USD,US,M
2023,SE,FT,Data Scientist,170000,USD,US,M
2023,SE,FT,Data Scientist,140000,USD,US,M
2023,SE,FT,Data Engineer,175308,USD,US,M
2023,SE,FT,Data Engineer,100706,USD,US,M
2023,SE,FT,NLP Engineer,235000,USD,US,M
2023,SE,FT,NLP Engineer,135000,USD,US,M
2023,SE,FT,Data Engineer,310000,USD,US,M
2023,SE,FT,Data Engineer,229000,USD,US,M
2023,SE,FT,ML Engineer,289076,USD,US,M
2023,SE,FT,ML Engineer,202353,USD,US,M
2023,SE,FT,Data Engineer,65000,EUR,PT,M
2023,SE,FT,Data Engineer,35000,EUR,PT,M
2023,SE,FT,Data Engineer,226700,USD,US,M
2023,SE,FT,Data Engineer,133300,USD,US,M
2023,SE,FT,Data Analyst,125000,USD,US,M
2023,SE,FT,Data Analyst,85000,USD,US,M
2023,SE,FT,Data Analyst,130000,USD,US,M
2023,SE,FT,Data Analyst,80000,USD,US,M
2023,SE,FT,Data Engineer,231250,USD,US,M
2023,SE,FT,Data Engineer,138750,USD,US,M
2023,SE,FT,Data Engineer,199000,USD,US,M
2023,SE,FT,Data Engineer,162000,USD,US,M
2023,SE,FT,Research Scientist,200000,USD,US,M
2023,SE,FT,Research Scientist,150000,USD,US,M
2023,SE,FT,Research Scientist,250000,USD,US,M
2023,SE,FT,Research Scientist,200000,USD,US,M
2023,SE,FT,Research Engineer,150000,USD,US,M
2023,SE,FT,Research Engineer,100000,USD,US,M
2023,SE,FT,Data Scientist,272550,USD,US,M
2023,SE,FT,Data Scientist,198200,USD,US,M
2023,SE,FT,Data Scientist,182000,USD,US,M
2023,SE,FT,Data Scientist,140000,USD,US,M
2023,SE,FT,Data Engineer,200000,USD,US,M
2023,SE,FT,Data Engineer,160000,USD,US,M
2023,SE,FT,Machine Learning Engineer,204500,USD,US,M
2023,SE,FT,Machine Learning Engineer,142200,USD,US,M
2023,SE,FT,Data Engineer,187500,USD,US,M
2023,SE,FT,Data Engineer,175000,USD,US,M
2023,SE,FT,Machine Learning Engineer,204500,USD,US,M
2023,SE,FT,Machine Learning Engineer,142200,USD,US,M
2023,SE,FT,Data Analyst,155000,USD,US,M
2023,SE,FT,Data Analyst,64000,USD,US,M
2023,SE,FT,Computer Vision Engineer,235000,USD,US,M
2023,SE,FT,Computer Vision Engineer,185000,USD,US,M
2023,SE,FT,Data Architect,174500,USD,US,M
2023,SE,FT,Data Architect,113000,USD,US,M
2023,SE,FT,Data Scientist,143100,USD,CA,M
2023,SE,FT,Data Scientist,113000,USD,CA,M
2023,SE,FT,Applied Scientist,184000,USD,US,M
2023,SE,FT,Applied Scientist,142000,USD,US,M
2023,SE,FT,Data Scientist,140000,USD,US,M
2023,SE,FT,Data Scientist,120000,USD,US,M
2023,SE,FT,Data Architect,174500,USD,US,M
2023,SE,FT,Data Architect,113000,USD,US,M
2023,SE,FT,Data Scientist,180560,USD,US,M
2023,SE,FT,Data Scientist,115440,USD,US,M
2023,SE,FT,Data Scientist,140000,USD,US,M
2023,SE,FT,Data Scientist,120000,USD,US,M
2023,SE,FT,Research Scientist,248100,USD,US,M
2023,SE,FT,Research Scientist,145900,USD,US,M
2023,SE,FT,Data Scientist,120000,USD,CA,M
2023,SE,FT,Data Scientist,110000,USD,CA,M
2023,SE,FT,Data Engineer,291500,USD,US,M
2023,SE,FT,Data Engineer,180000,USD,US,M
2023,SE,FT,Data Engineer,161800,USD,US,M
2023,SE,FT,Data Engineer,141600,USD,US,M
2023,SE,FT,Data Engineer,166000,USD,US,M
2023,SE,FT,Data Engineer,128000,USD,US,M
2023,SE,FT,Data Architect,170000,USD,US,M
2023,SE,FT,Data Architect,110000,USD,US,M
2023,SE,FT,Data Engineer,160000,USD,US,M
2023,SE,FT,Data Engineer,75000,USD,US,M
2023,SE,FT,Data Engineer,236000,USD,US,M
2023,SE,FT,Data Engineer,182000,USD,US,M
2023,SE,FT,Machine Learning Engineer,261500,USD,US,L
2023,SE,FT,Machine Learning Engineer,134500,USD,US,L
2022,EN,FT,AI Developer,300000,USD,IN,L
2022,EN,FT,Machine Learning Engineer,54000,CHF,CH,S
2022,EN,FT,Data Engineer,57000,EUR,NL,L
2022,EN,PT,Data Analyst,34320,USD,US,S
2022,EN,FT,Data Scientist,168000,USD,US,M
2022,EN,FT,Data Scientist,85000,USD,US,M
2022,EN,FT,Data Scientist,180000,USD,US,M
2022,EN,FT,Business Data Analyst,48000,USD,US,L
2022,EN,FT,AI Developer,6000,EUR,MK,S
2022,EN,PT,Data Analyst,24000,EUR,US,L
2022,EN,FT,Data Scientist,100000,USD,US,M
2022,EN,FT,Data Scientist,130000,USD,US,M
2022,EN,FT,Applied Data Scientist,40000,USD,PK,M
2022,EN,FT,AI Programmer,40000,USD,AU,M
2022,EN,FT,Machine Learning Developer,40000,USD,AU,M
2022,EN,FT,Data Engineer,160000,USD,US,M
2022,EN,FT,Data Engineer,135000,USD,US,M
2022,EN,FT,Data Science Consultant,23000,EUR,IT,M
2022,EN,FT,Data Engineer,85000,USD,US,M
2022,EN,FT,Data Engineer,65000,USD,US,M
2022,EN,FT,Product Data Analyst,100000,USD,US,M
2022,EN,FT,Machine Learning Software Engineer,10000,USD,MA,S
2022,EN,FT,Data Analyst,55000,USD,US,M
2022,EN,FT,Data Analyst,48000,USD,US,M
2022,EN,FT,Data Engineer,160000,USD,US,M
2022,EN,FT,Data Engineer,135000,USD,US,M
2022,EN,FT,BI Data Analyst,58000,EUR,DE,L
2022,EN,FT,Data Analyst,50000,USD,US,L
2022,EN,FT,Data Scientist,124234,USD,US,M
2022,EN,FT,Data Scientist,74540,USD,US,M
2022,EN,FT,AI Scientist,200000,USD,CA,L
2022,EN,FT,Machine Learning Engineer,12000,USD,AR,L
2022,EN,FT,Data Analyst,50000,USD,US,L
2022,EN,FT,Data Engineer,160000,USD,US,M
2022,EN,FT,Data Engineer,135000,USD,US,M
2022,EN,FT,Data Analytics Engineer,13000,USD,AR,S
2022,EN,FL,Data Analytics Consultant,50000,USD,US,S
2022,EN,FT,Machine Learning Engineer,189750,USD,US,M
2022,EN,FT,Machine Learning Engineer,140250,USD,US,M
2022,EN,FT,Data Engineer,160000,USD,US,M
2022,EN,FT,Data Engineer,135000,USD,US,M
2022,EN,FT,Machine Learning Research Engineer,63000,EUR,DE,L
2022,EN,FT,3D Computer Vision Researcher,50000,USD,CR,S
2022,EN,FT,Data Science Consultant,26000,EUR,ES,L
2022,EN,FL,Machine Learning Engineer,100000,USD,IR,M
2022,EN,FT,Data Engineer,160000,USD,US,M
2022,EN,FT,Data Engineer,135000,USD,US,M
2022,EN,FT,Data Scientist,80000,USD,US,M
2022,EN,FT,Data Engineer,160000,USD,US,M
2022,EN,FT,Data Engineer,135000,USD,US,M
2022,EN,FT,Data Scientist,6600000,HUF,HU,M
2022,EN,PT,BI Analyst,12000,USD,US,L
2022,EN,FT,Machine Learning Developer,33000,USD,DE,S
2022,EN,FT,Machine Learning Scientist,33000,EUR,DE,S
2022,EN,FT,Data Manager,77300,USD,US,M
2022,EN,FT,Data Manager,45600,USD,US,M
2022,EN,FT,Data Engineer,50000,GBP,GB,M
2022,EN,FT,Data Engineer,40000,GBP,GB,M
2022,EN,FT,Data Analyst,64000,USD,US,L
2022,EN,FT,Data Scientist,38000,EUR,FR,L
2022,EN,FT,BI Analyst,76000,USD,US,L
2022,EN,PT,Data Analyst,125404,USD,US,S
2022,EN,FT,Data Scientist,180000,USD,US,M
2022,EN,FT,Data Scientist,100000,USD,US,M
2022,EN,FT,Data Scientist,80000,USD,US,L
2022,EN,FT,Data Scientist,96000,CAD,CA,L
2022,EN,FT,Data Scientist,27000,GBP,GB,L
2022,EN,FT,Machine Learning Engineer,108000,USD,US,S
2022,EN,FT,BI Data Analyst,57000,USD,US,L
2022,EN,FT,Data Analyst,20000,USD,US,M
2022,EN,FT,AI Scientist,50000,USD,US,M
2022,EN,FT,Data Specialist,105000,USD,US,L
2022,EN,FT,Data Scientist,1800000,INR,IN,M
2022,EN,FT,AI Scientist,30000,EUR,ES,M
2022,EN,FT,BI Data Analyst,633000,INR,IN,M
2022,EN,FT,Business Data Analyst,50000,USD,AS,L
2022,EN,FT,Data Scientist,93000,USD,US,M
2022,EN,FT,Data Scientist,73000,USD,US,M
2022,EN,FT,Data Analyst,40300,BRL,BR,L
2022,EN,FT,Data Scientist,50000,USD,DE,M
2022,EN,FT,Data Analyst,500000,INR,IN,L
2022,EN,FT,Data Scientist,30000,EUR,ES,M
2022,EN,FT,Data Analyst,46000,USD,US,L
2022,EN,FT,Data Engineer,80000,USD,US,L
2022,EN,FT,Data Scientist,82000,USD,US,L
2022,EN,PT,Data Scientist,110000,USD,FR,M
2022,EN,FT,BI Data Analyst,32400,BRL,BR,L
2022,EN,FT,Machine Learning Engineer,45000,GBP,GB,S
2022,EN,FT,Data Analyst,50000,USD,AR,L
2022,EN,FT,Data Scientist,80000,EUR,BE,L
2022,EN,FT,Machine Learning Engineer,115000,USD,US,L
2022,EN,FT,Data Analyst,150000,USD,US,L
2022,EN,FT,Applied Data Scientist,50000,USD,AT,M
2022,EN,FT,Data Analyst,55000,USD,US,S
2022,EN,FT,Data Scientist,49500,EUR,BE,S
2022,EN,FT,Analytics Engineer,130000,USD,US,L
2022,EN,FT,Machine Learning Engineer,30000,USD,GB,L
2022,EN,FT,Data Analyst,27000,EUR,FR,M
2022,EN,FT,Data Engineer,129000,USD,US,L
2022,EN,FT,Data Engineer,86000,USD,US,L
2022,EN,FT,Machine Learning Developer,180000,USD,US,L
2022,EN,FT,Data Analyst,15000,USD,ID,L
2022,EN,FT,Machine Learning Engineer,83000,USD,US,L
2022,EN,FT,Machine Learning Engineer,28500,GBP,GB,L
2022,EN,FT,Data Engineer,40000,GBP,GB,M
2022,EN,FT,Data Engineer,35000,GBP,GB,M
2022,EN,FT,Data Analyst,67000,USD,CA,M
2022,EN,FT,Data Analyst,52000,USD,CA,M
2022,EN,FT,Data Scientist,1400000,INR,IN,M
2022,EN,FT,Data Engineer,65000,USD,US,S
2022,EN,FT,Computer Vision Engineer,10000,USD,LU,M
2022,EN,FT,Data Scientist,66500,CAD,CA,L
2022,EN,FT,Data Scientist,40000,USD,MY,L
2022,EN,FT,Data Scientist,120000,AUD,AU,M
2022,EN,CT,Applied Machine Learning Scientist,29000,EUR,CZ,M
2022,EN,FT,Data Engineer,52800,EUR,DE,M
2022,EN,FT,Research Scientist,120000,USD,US,L
2022,EN,FT,Data Analytics Engineer,20000,USD,PK,M
2022,EN,FT,Computer Vision Software Engineer,150000,USD,AU,S
2022,EN,PT,Data Scientist,100000,USD,DZ,M
2022,EN,FT,Financial Data Analyst,100000,USD,US,L
2022,EN,FT,Data Engineer,120000,USD,US,M
2022,EN,FT,Computer Vision Engineer,125000,USD,US,M
2022,EN,FT,ML Engineer,20000,EUR,PT,L
2022,EX,FT,Data Science Manager,106000,USD,RU,L
2022,EX,FT,Data Engineer,200000,USD,US,M
2022,EX,FT,Data Engineer,145000,USD,US,M
2022,EX,FT,Data Engineer,310000,USD,US,M
2022,EX,FT,Data Engineer,239000,USD,US,M
2022,EX,FT,Data Scientist,159000,USD,US,M
2022,EX,FT,Data Scientist,130000,USD,US,M
2022,EX,FT,Data Engineer,310000,USD,US,M
2022,EX,FT,Data Engineer,239000,USD,US,M
2022,EX,FT,Head of Data,205000,USD,US,M
2022,EX,FT,Head of Data,160000,USD,US,M
2022,EX,FT,Analytics Engineer,210000,USD,US,M
2022,EX,FT,Analytics Engineer,157000,USD,US,M
2022,EX,FT,Data Manager,164000,CAD,CA,L
2022,EX,FT,Data Engineer,187200,USD,US,M
2022,EX,FT,Data Engineer,116100,USD,US,M
2022,EX,FT,Data Science Manager,222640,USD,US,M
2022,EX,FT,Data Science Manager,182160,USD,US,M
2022,EX,FT,Data Engineer,297500,USD,US,M
2022,EX,FT,Data Engineer,260000,USD,US,M
2022,EX,FT,Machine Learning Scientist,200000,USD,US,S
2022,EX,FT,Machine Learning Scientist,180000,USD,US,S
2022,EX,FT,AI Scientist,200000,USD,US,S
2022,EX,FT,Analytics Engineer,200000,USD,US,M
2022,EX,FT,Analytics Engineer,150000,USD,US,M
2022,EX,FT,Research Scientist,80000,EUR,NL,L
2022,EX,FT,Data Science Manager,260500,USD,US,M
2022,EX,FT,Data Science Manager,175100,USD,US,M
2022,EX,FT,Lead Data Engineer,150000,CAD,CA,S
2022,EX,FT,Head of Machine Learning,6000000,INR,IN,L
2022,EX,FT,Data Engineer,242000,USD,US,M
2022,EX,FT,Data Engineer,200000,USD,US,M
2022,EX,FT,Data Analyst,130000,USD,US,M
2022,EX,FT,Data Analyst,110000,USD,US,M
2022,EX,FT,Head of Data Science,224000,USD,US,M
2022,EX,FT,Head of Data Science,167875,USD,US,M
2022,EX,FT,Analytics Engineer,175000,USD,US,M
2022,EX,FT,Analytics Engineer,135000,USD,US,M
2022,EX,FT,Data Engineer,324000,USD,US,M
2022,EX,FT,Data Engineer,216000,USD,US,M
2022,EX,FT,Director of Data Science,250000,CAD,CA,L
2022,MI,FT,Machine Learning Engineer,1650000,INR,IN,L
2022,MI,FT,Data Scientist,70000,EUR,DE,M
2022,MI,FT,Business Data Analyst,48000,BRL,BR,M
2022,MI,FT,Research Scientist,23000,USD,IN,L
2022,MI,FT,Data Scientist,155000,USD,US,L
2022,MI,FT,Computer Vision Engineer,1250000,INR,IN,M
2022,MI,FT,Data Scientist,110000,USD,US,L
2022,MI,FT,Business Data Analyst,1440000,INR,IN,L
2022,MI,FT,Data Analyst,1125000,INR,IN,L
2022,MI,FT,Data Scientist,1100000,INR,IN,L
2022,MI,FT,Data Analyst,150000,USD,US,M
2022,MI,FT,Data Analyst,100000,USD,US,M
2022,MI,FT,Data Scientist,150000,USD,US,M
2022,MI,FT,Data Scientist,127500,USD,US,M
2022,MI,FT,Data Engineer,260000,USD,US,M
2022,MI,FT,Data Engineer,175000,USD,US,M
2022,MI,FT,Data Scientist,90000,EUR,FR,M
2022,MI,FT,Data Scientist,50000,EUR,FR,M
2022,MI,FT,Data Analyst,150000,USD,US,M
2022,MI,FT,Data Analyst,100000,USD,US,M
2022,MI,FT,Data Engineer,150000,USD,US,M
2022,MI,FT,Data Engineer,150000,USD,US,M
2022,MI,FT,Data Engineer,120000,USD,US,M
2022,MI,FT,Data Engineer,95000,USD,US,M
2022,MI,FT,Data Scientist,150000,USD,US,M
2022,MI,FT,Data Scientist,110000,USD,US,M
2022,MI,FT,Data Engineer,130000,USD,US,M
2022,MI,FT,Data Engineer,115000,USD,US,M
2022,MI,FT,Data Scientist,75000,GBP,GB,M
2022,MI,FT,Data Scientist,55000,GBP,GB,M
2022,MI,FT,Data Engineer,105000,USD,US,M
2022,MI,FT,Data Engineer,70000,USD,US,M
2022,MI,FT,Data Analyst,75000,USD,US,M
2022,MI,FT,Data Analyst,60000,USD,US,M
2022,MI,FT,Data Scientist,145000,USD,US,M
2022,MI,FT,Data Scientist,100000,USD,US,M
2022,MI,FT,Data Scientist,2500000,INR,US,M
2022,MI,FT,NLP Engineer,198000,PLN,PL,S
2022,MI,FT,Data Engineer,75000,GBP,GB,M
2022,MI,FT,Data Engineer,60000,GBP,GB,M
2022,MI,FT,Data Engineer,160000,USD,US,M
2022,MI,FT,Data Engineer,120000,USD,US,M
2022,MI,FT,Data Engineer,2800000,INR,IN,L
2022,MI,FT,Data Analyst,150000,USD,US,M
2022,MI,FT,Data Analyst,100000,USD,US,M
2022,MI,FT,Analytics Engineer,122500,USD,US,M
2022,MI,FT,Analytics Engineer,100000,USD,US,M
2022,MI,FT,Computer Vision Engineer,56000,EUR,FR,S
2022,MI,FT,Data Analyst,102640,USD,US,M
2022,MI,FT,Data Analyst,66100,USD,US,M
2022,MI,FT,Data Engineer,130000,USD,US,M
2022,MI,FT,Data Engineer,80000,USD,US,M
2022,MI,FT,Data Engineer,187000,USD,US,M
2022,MI,FT,Data Engineer,153000,USD,US,M
2022,MI,FT,Data Analyst,350000,GBP,GB,M
2022,MI,FT,Data Analyst,45000,GBP,GB,M
2022,MI,FT,Data Analyst,75000,USD,US,M
2022,MI,FT,Data Analyst,60000,USD,US,M
2022,MI,FT,MLOps Engineer,134000,USD,US,M
2022,MI,FT,MLOps Engineer,124000,USD,US,M
2022,MI,FT,Data Analyst,100000,USD,US,M
2022,MI,FT,Data Analyst,65000,USD,US,M
2022,MI,FT,Data Analyst,150000,USD,US,M
2022,MI,FT,Data Analyst,100000,USD,US,M
2022,MI,FT,Machine Learning Engineer,130000,USD,US,M
2022,MI,FT,Machine Learning Engineer,90000,USD,US,M
2022,MI,FT,Machine Learning Researcher,150000,USD,US,M
2022,MI,FT,Machine Learning Researcher,100000,USD,US,M
2022,MI,FT,Machine Learning Engineer,230000,USD,US,M
2022,MI,FT,Machine Learning Engineer,150000,USD,US,M
2022,MI,FT,Machine Learning Researcher,130000,USD,US,M
2022,MI,FT,Machine Learning Researcher,100000,USD,US,M
2022,MI,FT,Data Scientist,180000,USD,US,M
2022,MI,FT,Data Scientist,120000,USD,US,M
2022,MI,FT,Data Scientist,60000,EUR,FR,M
2022,MI,FT,Data Scientist,50000,EUR,FR,M
2022,MI,FT,Machine Learning Scientist,165000,USD,US,M
2022,MI,FT,Machine Learning Scientist,135000,USD,US,M
2022,MI,FT,Data Scientist,120000,USD,US,M
2022,MI,FT,Data Engineer,105120,EUR,LT,M
2022,MI,FT,Data Engineer,75360,EUR,LT,M
2022,MI,FT,Data Science Consultant,57000,GBP,GB,M
2022,MI,FT,Data Science Consultant,42000,GBP,GB,M
2022,MI,FT,Data Analyst,150000,USD,US,M
2022,MI,FT,Data Analyst,100000,USD,US,M
2022,MI,FT,Data Engineer,160000,USD,US,M
2022,MI,FT,Data Engineer,75000,USD,US,M
2022,MI,FT,Data Scientist,61000,EUR,DE,M
2022,MI,FT,Data Scientist,58000,EUR,DE,M
2022,MI,FT,Data Scientist,130000,USD,US,M
2022,MI,FT,Data Scientist,90000,USD,US,M
2022,MI,FT,Data Analyst,165000,USD,US,M
2022,MI,FT,Data Analyst,124000,USD,US,M
2022,MI,FT,Machine Learning Researcher,137000,CAD,CA,L
2022,MI,FT,Data Analyst,160000,USD,US,M
2022,MI,FT,Data Analyst,109000,USD,US,M
2022,MI,FT,Data Analyst,206000,USD,US,M
2022,MI,FT,Data Analyst,160000,USD,US,M
2022,MI,FT,Data Analyst,150000,USD,US,M
2022,MI,FT,Data Analyst,100000,USD,US,M
2022,MI,FT,Data Engineer,120000,USD,US,M
2022,MI,FT,Data Engineer,95000,USD,US,M
2022,MI,FT,Data Analyst,80000,USD,US,L
2022,MI,FT,Data Analytics Manager,155000,USD,US,M
2022,MI,FT,Data Analytics Manager,140000,USD,US,M
2022,MI,FT,Data Scientist,180000,USD,US,M
2022,MI,FT,Data Scientist,120000,USD,US,M
2022,MI,FT,Data Engineer,160000,USD,US,M
2022,MI,FT,Data Engineer,90000,USD,US,M
2022,MI,FT,Data Specialist,165000,USD,US,M
2022,MI,FT,Data Specialist,135000,USD,US,M
2022,MI,FT,Deep Learning Engineer,70000,GBP,GB,M
2022,MI,FT,Deep Learning Engineer,40000,GBP,GB,M
2022,MI,FT,BI Data Analyst,100000,EUR,FR,M
2022,MI,FT,Analytics Engineer,85000,GBP,GB,M
2022,MI,FT,Analytics Engineer,60000,GBP,GB,M
